run_number,controller,scenario,seed,sample_index,control_step,time_s,compute_ms,optimizer_success
4,D_adaptive,nominal_tracking,12026,315,63,3.15,87.90939999744296,True
4,D_adaptive,nominal_tracking,12026,320,64,3.2,21.946200002275873,True
4,D_adaptive,nominal_tracking,12026,325,65,3.25,24.371999999857508,True
4,D_adaptive,nominal_tracking,12026,330,66,3.3000000000000003,42.98909999488387,True
4,D_adaptive,nominal_tracking,12026,335,67,3.35,78.83930000389228,True
4,D_adaptive,nominal_tracking,12026,340,68,3.4,121.39759999990929,True
4,D_adaptive,nominal_tracking,12026,345,69,3.45,114.30219999601832,True
4,D_adaptive,nominal_tracking,12026,350,70,3.5,100.85859999526292,True
4,D_adaptive,nominal_tracking,12026,355,71,3.5500000000000003,96.19409999868367,True
4,D_adaptive,nominal_tracking,12026,360,72,3.6,47.555700002703816,True
4,D_adaptive,nominal_tracking,12026,365,73,3.65,37.99840000283439,True
4,D_adaptive,nominal_tracking,12026,370,74,3.7,110.11330000474118,True
4,D_adaptive,nominal_tracking,12026,375,75,3.75,81.79359999485314,True
4,D_adaptive,nominal_tracking,12026,380,76,3.8000000000000003,72.75350000418257,True
4,D_adaptive,nominal_tracking,12026,385,77,3.85,21.221700000751298,True
4,D_adaptive,nominal_tracking,12026,390,78,3.9,83.27360000112094,True
4,D_adaptive,nominal_tracking,12026,395,79,3.95,171.37639999418752,True
4,D_adaptive,nominal_tracking,12026,400,80,4.0,85.18239999830257,True
4,D_adaptive,nominal_tracking,12026,405,81,4.05,84.21359999920242,True
4,D_adaptive,nominal_tracking,12026,410,82,4.1,89.63260000018636,True
4,D_adaptive,nominal_tracking,12026,415,83,4.15,73.61030000174651,True
4,D_adaptive,nominal_tracking,12026,420,84,4.2,59.79339999612421,True
4,D_adaptive,nominal_tracking,12026,425,85,4.25,61.27260000357637,True
4,D_adaptive,nominal_tracking,12026,430,86,4.3,89.55910000076983,True
4,D_adaptive,nominal_tracking,12026,435,87,4.3500000000000005,58.60210000537336,True
4,D_adaptive,nominal_tracking,12026,440,88,4.4,83.0022999944049,True
4,D_adaptive,nominal_tracking,12026,445,89,4.45,103.51979999541072,True
4,D_adaptive,nominal_tracking,12026,450,90,4.5,109.84289999760222,True
4,D_adaptive,nominal_tracking,12026,455,91,4.55,85.52400000189664,True
4,D_adaptive,nominal_tracking,12026,460,92,4.6000000000000005,76.97579999512527,True
4,D_adaptive,nominal_tracking,12026,465,93,4.65,49.36029999953462,True
4,D_adaptive,nominal_tracking,12026,470,94,4.7,78.01599999947939,True
4,D_adaptive,nominal_tracking,12026,475,95,4.75,65.72920000326121,True
4,D_adaptive,nominal_tracking,12026,480,96,4.8,93.64110000024084,True
4,D_adaptive,nominal_tracking,12026,485,97,4.8500000000000005,63.735199997609016,True
