scenario,seed,step,time_s,raw_residual,residual_gate,cusum_score,cusum_threshold,prior_healthy_run,exit_count,aux_residual,aux_recovery_gate,residual_condition,cusum_condition,persistence_condition,auxiliary_condition,blocked_by_residual,blocked_by_cusum,blocked_by_persistence,blocked_only_by_auxiliary,recovered_this_step
sensor_bias_5,29028,333,3.33,3.4030802286501896,0.937210063934329,374.8423575542216,1.5696827323213676,0,5,3.84603270070793,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,334,3.34,2.837493250278598,0.937210063934329,377.54888172382067,1.5696827323213676,0,5,3.256719626947813,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,335,3.35,2.740116449331367,0.937210063934329,380.1580290924725,1.5696827323213676,0,5,3.1298870206746088,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,336,3.36,2.589075187274858,0.937210063934329,382.61613519906774,1.5696827323213676,0,5,2.9798007427339996,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,337,3.37,2.750783043836364,0.937210063934329,385.23594916222453,1.5696827323213676,0,5,3.1364969104951115,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,338,3.38,2.833687957146388,0.937210063934329,387.93866803869133,1.5696827323213676,0,5,3.203348015268432,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,339,3.39,3.2815624538934856,0.937210063934329,391.0892614119053,1.5696827323213676,0,5,3.619786177627276,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,340,3.4,2.526745264868133,0.937210063934329,393.48503759609383,1.5696827323213676,0,5,2.8240670243848527,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,341,3.41,2.792669233216209,0.937210063934329,396.14673774863047,1.5696827323213676,0,5,3.0813912718625716,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,342,3.42,3.1785441578115936,0.937210063934329,399.1943128257625,1.5696827323213676,0,5,3.4563563332597624,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,343,3.43,2.77593143605624,0.937210063934329,401.83927518113916,1.5696827323213676,0,5,3.0326516507876633,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,344,3.44,3.3395553713860266,0.937210063934329,405.04786147184564,1.5696827323213676,0,5,3.561624213477188,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,345,3.45,3.0402156189936704,0.937210063934329,407.95710801015974,1.5696827323213676,0,5,3.221157210024714,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,346,3.46,2.8644901733970016,0.937210063934329,410.69062910287715,1.5696827323213676,0,5,3.0348952361079995,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,347,3.47,2.6936166863125592,0.937210063934329,413.25327670851016,1.5696827323213676,0,5,2.859963083686246,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,348,3.48,3.23053502024743,0.937210063934329,416.352842648078,1.5696827323213676,0,5,3.391620614750046,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,349,3.49,2.984886524081915,0.937210063934329,419.20676009148036,1.5696827323213676,0,5,3.1363018585415645,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,350,3.5,2.3428101511456703,0.937210063934329,421.41860116194647,1.5696827323213676,0,5,2.480906302899591,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,351,3.5100000000000002,2.615185001754739,0.937210063934329,423.90281708302166,1.5696827323213676,0,5,2.741701645342758,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,352,3.52,2.34402446901359,0.937210063934329,426.11587247135566,1.5696827323213676,0,5,2.4640940487331164,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,353,3.5300000000000002,2.6248391145476333,0.937210063934329,428.6097425052237,1.5696827323213676,0,5,2.7375973400966416,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,354,3.54,2.491092308010785,0.937210063934329,430.9698657325549,1.5696827323213676,0,5,2.594854533447595,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,355,3.5500000000000003,2.806338952357457,0.937210063934329,433.6452356042328,1.5696827323213676,0,5,2.900322348793189,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,356,3.56,2.853075193857272,0.937210063934329,436.3673417174105,1.5696827323213676,0,5,2.9366302585036195,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,357,3.5700000000000003,2.9937601826612124,0.937210063934329,439.23013281939217,1.5696827323213676,0,5,3.073943803959665,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,358,3.58,2.8844572487092037,0.937210063934329,441.98362098742183,1.5696827323213676,0,5,2.9672023065964055,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,359,3.59,3.0725875873998945,0.937210063934329,444.92523949414215,1.5696827323213676,0,5,3.165459245070082,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,360,3.6,2.4815506586452543,0.937210063934329,447.2758210721078,1.5696827323213676,0,5,2.588030774189072,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,361,3.61,2.828912336349454,0.937210063934329,449.9737643277777,1.5696827323213676,0,5,2.9291718591982843,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,362,3.62,2.837112089316257,0.937210063934329,452.6799073364144,1.5696827323213676,0,5,2.9319355372739366,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,363,3.63,3.009526523205132,0.937210063934329,455.55846477893994,1.5696827323213676,0,5,3.1075279285938393,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,364,3.64,3.12965184678,0.937210063934329,458.5571475450404,1.5696827323213676,0,5,3.243772341607702,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,365,3.65,3.104688201123274,0.937210063934329,461.5308666654841,1.5696827323213676,0,5,3.2401946153851853,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,366,3.66,3.507955200737875,0.937210063934329,464.9078527855424,1.5696827323213676,0,5,3.6371628652192314,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,367,3.67,3.065301178735517,0.937210063934329,467.84218488359835,1.5696827323213676,0,5,3.1922749733655067,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,368,3.68,2.3433978552861134,0.937210063934329,470.0546136582049,1.5696827323213676,0,5,2.4790070210877673,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,369,3.69,2.576681410396432,0.937210063934329,472.50032598792177,1.5696827323213676,0,5,2.735573252472605,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,370,3.7,2.8154528497500237,0.937210063934329,475.18480975699225,1.5696827323213676,0,5,3.004595034413512,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,371,3.71,2.7017188055283867,0.937210063934329,477.7555594818411,1.5696827323213676,0,5,2.8970794199186756,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,372,3.72,2.96443701674675,0.937210063934329,480.58902741790826,1.5696827323213676,0,5,3.1725681242128303,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,373,3.73,2.8489594850915054,0.937210063934329,483.3070178223202,1.5696827323213676,0,5,3.0790948737028927,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,374,3.74,2.9209167917069436,0.937210063934329,486.09696553334754,1.5696827323213676,0,5,3.181637106306276,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,375,3.75,2.7581397644196812,0.937210063934329,488.7241362170877,1.5696827323213676,0,5,3.0496913730066453,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,376,3.7600000000000002,3.243743065111005,0.937210063934329,491.8369102015191,1.5696827323213676,0,5,3.542568484564697,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,377,3.77,2.7653803052383736,0.937210063934329,494.4713214260779,1.5696827323213676,0,5,3.0695519688030473,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,378,3.7800000000000002,3.1221307642910148,0.937210063934329,497.46248310968934,1.5696827323213676,0,5,3.428979682176596,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,379,3.79,3.025751482027225,0.937210063934329,500.357265511037,1.5696827323213676,0,5,3.33269694425109,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,380,3.8000000000000003,3.1011207417720357,0.937210063934329,503.32741717212946,1.5696827323213676,0,5,3.4074994791082247,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,381,3.81,2.553512658058665,0.937210063934329,505.74996074950855,1.5696827323213676,0,5,2.8645987376058386,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,382,3.8200000000000003,2.825584768644383,0.937210063934329,508.44457643747336,1.5696827323213676,0,5,3.1410934962222896,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,383,3.83,2.6164437858942193,0.937210063934329,510.930051142688,1.5696827323213676,0,5,2.9360951533133743,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,384,3.84,2.83637353529069,0.937210063934329,513.635455597299,1.5696827323213676,0,5,3.1598898269788336,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,385,3.85,3.0540618411721994,0.937210063934329,516.5585483577917,1.5696827323213676,0,5,3.381215776660987,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,386,3.86,2.6372834809844647,0.937210063934329,519.0648627580965,1.5696827323213676,0,5,2.968217309918252,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,387,3.87,2.4470341485704736,0.937210063934329,521.3809278259873,1.5696827323213676,0,5,2.7743747499766016,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,388,3.88,2.5286342380734936,0.937210063934329,523.7785929833811,1.5696827323213676,0,5,2.85172309064869,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,389,3.89,2.934003237714805,0.937210063934329,526.5816271404163,1.5696827323213676,0,5,3.2547141076874055,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,390,3.9,2.731324004289988,0.937210063934329,529.1819820640267,1.5696827323213676,0,5,3.0512484495782104,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,391,3.91,3.1800083474107623,0.937210063934329,532.2310213307578,1.5696827323213676,0,5,3.500328436068706,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,392,3.92,3.137047195527103,0.937210063934329,535.2370994456053,1.5696827323213676,0,5,3.4519224666968,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,393,3.93,2.983693877724754,0.937210063934329,538.0898242426504,1.5696827323213676,0,5,3.2933710115734414,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,394,3.94,2.9016933217066523,0.937210063934329,540.8605484836773,1.5696827323213676,0,5,3.209354867520986,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,395,3.95,2.74495129692788,0.937210063934329,543.4745306999256,1.5696827323213676,0,5,3.0544610524316838,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,396,3.96,2.5766305353197936,0.937210063934329,545.9201921545658,1.5696827323213676,0,5,2.891886273735068,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,397,3.97,2.873299366409519,0.937210063934329,548.6625224402957,1.5696827323213676,0,5,3.199448264736013,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,398,3.98,3.154622510724508,0.937210063934329,551.6861758703405,1.5696827323213676,0,5,3.493322041280422,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,399,3.99,2.761370575322829,0.937210063934329,554.3165773649838,1.5696827323213676,0,5,3.1113740952156306,9.047693252563477,False,False,False,True,True,True,False,False,False
sensor_bias_5,29028,400,4.0,-0.7477368784729137,0.937210063934329,553.4378714058313,1.5696827323213676,0,5,-0.3888132403586937,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,401,4.01,-0.034854708972417825,0.937210063934329,553.2720476161793,1.5696827323213676,0,5,0.3306233511865031,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,402,4.0200000000000005,-0.28029387695687547,0.937210063934329,552.8607846585428,1.5696827323213676,0,5,0.08792668789397595,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,403,4.03,0.1241124115067862,0.937210063934329,552.8539279893699,1.5696827323213676,0,5,0.48718011984836096,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,404,4.04,-0.09024153524072176,0.937210063934329,552.6327173734496,1.5696827323213676,0,5,0.256764523791837,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,405,4.05,-0.17390705298328157,0.937210063934329,552.3278412397867,1.5696827323213676,0,5,0.15043868124442383,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,406,4.0600000000000005,-0.30887040040352076,0.937210063934329,551.8880017587036,1.5696827323213676,0,5,0.010818498614234784,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,407,4.07,-0.4401864540843192,0.937210063934329,551.3168462239396,1.5696827323213676,0,5,-0.1316300044157117,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,408,4.08,-0.32326314668178924,0.937210063934329,550.8626139965781,1.5696827323213676,0,5,-0.03394242879605258,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,409,4.09,-0.2165003204436502,0.937210063934329,550.5151445954549,1.5696827323213676,0,5,0.045879756046403486,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,410,4.1,-0.5362737905635413,0.937210063934329,549.8479017242117,1.5696827323213676,0,5,-0.3021204848959016,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,411,4.11,-0.31188139374555846,0.937210063934329,549.4050512497865,1.5696827323213676,0,5,-0.08267056062537392,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,412,4.12,-0.5838965288040825,0.937210063934329,548.6901856403028,1.5696827323213676,0,5,-0.3578182170387194,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,413,4.13,-0.30638939790201647,0.937210063934329,548.2528271617213,1.5696827323213676,0,5,-0.0809946255524423,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,414,4.14,-0.8084685779787364,0.937210063934329,547.3133895030629,1.5696827323213676,0,5,-0.5811683003731574,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,415,4.15,-0.5990994969130625,0.937210063934329,546.5833209254703,1.5696827323213676,0,5,-0.36899491390476413,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,416,4.16,-0.21108511156224097,0.937210063934329,546.2412667332284,1.5696827323213676,0,5,0.015763967186138927,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,417,4.17,-0.4928688985483518,0.937210063934329,545.6174287540003,1.5696827323213676,0,5,-0.2691275939441553,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,418,4.18,0.23095952286423227,0.937210063934329,545.717419196185,1.5696827323213676,0,5,0.45170356226894626,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,419,4.19,-0.4800202341960116,0.937210063934329,545.1064298813094,1.5696827323213676,0,5,-0.2621399893601577,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,420,4.2,-0.1620900814812103,0.937210063934329,544.8133707191486,1.5696827323213676,0,5,0.05307350262307864,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,421,4.21,0.004170794048043547,0.937210063934329,544.686572432517,1.5696827323213676,0,5,0.21674251310462722,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,422,4.22,-0.033191869660051054,0.937210063934329,544.5224114821773,1.5696827323213676,0,5,0.17688867203816727,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,423,4.23,-0.45321707509662446,0.937210063934329,543.938225326401,1.5696827323213676,0,5,-0.24548366732788196,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,424,4.24,-0.7232442183222005,0.937210063934329,543.0840120273992,1.5696827323213676,0,5,-0.5177308289278102,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,425,4.25,-0.47816622084104665,0.937210063934329,542.4748767258785,1.5696827323213676,0,5,-0.2747736569576915,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,426,4.26,-0.20120516329080118,0.937210063934329,542.1427024819081,1.5696827323213676,0,5,0.0001875833221731682,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,427,4.2700000000000005,-0.5225353320639314,0.937210063934329,541.4891980691646,1.5696827323213676,0,5,-0.3230335356073155,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,428,4.28,-0.484961383346743,0.937210063934329,540.8732676051382,1.5696827323213676,0,5,-0.2872474287295148,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,429,4.29,-0.15462003465005125,0.937210063934329,540.5876784898085,1.5696827323213676,0,5,0.041410433509739164,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,430,4.3,-0.5554358755762578,0.937210063934329,539.9012735335526,1.5696827323213676,0,5,-0.3609765605800206,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,431,4.3100000000000005,-0.24366677055376584,0.937210063934329,539.5266376823192,1.5696827323213676,0,5,-0.050690557680432846,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,432,4.32,-0.9148062706697289,0.937210063934329,538.4808623309699,1.5696827323213676,0,5,-0.7232275022522145,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,433,4.33,-0.32429750913132693,0.937210063934329,538.025595741159,1.5696827323213676,0,5,-0.13400472316927647,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,434,4.34,-0.43377441312266285,0.937210063934329,537.4608522473567,1.5696827323213676,0,5,-0.24469284601063634,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,435,4.3500000000000005,-0.07261495536934603,0.937210063934329,537.2572682113077,1.5696827323213676,0,5,0.11535010127795431,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,436,4.36,-0.27674519121607943,0.937210063934329,536.8495539394121,1.5696827323213676,0,5,-0.0897769276315259,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,437,4.37,-0.6318602830020765,0.937210063934329,536.0867245757304,1.5696827323213676,0,5,-0.44041313297630325,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,438,4.38,-0.409579936521574,0.937210063934329,535.5461755585292,1.5696827323213676,0,5,-0.2129459702053751,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,439,4.39,-0.2960611898639982,0.937210063934329,535.1191452879856,1.5696827323213676,0,5,-0.09510052939551628,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,440,4.4,-0.5591750545800451,0.937210063934329,534.429001152726,1.5696827323213676,0,5,-0.3544669071005657,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,441,4.41,-0.8025254629327847,0.937210063934329,533.4955066091136,1.5696827323213676,0,5,-0.5943600336585959,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,442,4.42,-0.030656279258757024,0.937210063934329,533.3338812491752,1.5696827323213676,0,5,0.1797975289660485,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,443,4.43,-0.6313365060084735,0.937210063934329,532.5715756624871,1.5696827323213676,0,5,-0.4195389961033342,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,444,4.44,-0.5164098249118751,0.937210063934329,531.9241967568956,1.5696827323213676,0,5,-0.3047609973755314,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,445,4.45,-0.4632190781275227,0.937210063934329,531.3300085980885,1.5696827323213676,0,5,-0.25418497078322133,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,446,4.46,-0.36548326522324714,0.937210063934329,530.8335562521856,1.5696827323213676,0,5,-0.16211053362478367,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,447,4.47,-0.7579976898281302,0.937210063934329,529.9445894816779,1.5696827323213676,0,5,-0.5629211550144646,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,448,4.48,-0.3406810343787967,0.937210063934329,529.4729393666195,1.5696827323213676,0,5,-0.15467860800662692,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,449,4.49,-0.35044892565790065,0.937210063934329,528.9915213602819,1.5696827323213676,0,5,-0.17174877872780314,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,450,4.5,-0.20999197338881004,0.937210063934329,528.6505603062135,1.5696827323213676,0,5,-0.0350767097688518,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,451,4.51,-0.20657465598461755,0.937210063934329,528.3130165695493,1.5696827323213676,0,5,-0.031318339120510075,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,452,4.5200000000000005,-0.3814746095850907,0.937210063934329,527.8005728792846,1.5696827323213676,0,5,-0.20059610127361083,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,453,4.53,-0.11623137114496984,0.937210063934329,527.55337242746,1.5696827323213676,0,5,0.07782452023749187,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,454,4.54,-0.25719082908394597,0.937210063934329,527.1652125176964,1.5696827323213676,0,5,-0.04237329400650225,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,455,4.55,-0.39287973933822684,0.937210063934329,526.6413636976786,1.5696827323213676,0,5,-0.15581267172913016,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,456,4.5600000000000005,0.01199163448632845,0.937210063934329,526.5223862514853,1.5696827323213676,0,5,0.2520316090313486,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,457,4.57,-0.5824394980164129,0.937210063934329,525.8089776727892,1.5696827323213676,0,5,-0.3402287641971,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,458,4.58,-0.4567351073104291,0.937210063934329,525.2212734847991,1.5696827323213676,0,5,-0.21345510783492472,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,459,4.59,-0.5779867741288669,0.937210063934329,524.5123176299907,1.5696827323213676,0,5,-0.33479706711373325,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,460,4.6000000000000005,-0.3645443165546425,0.937210063934329,524.0168042327564,1.5696827323213676,0,5,-0.12179452779580657,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,461,4.61,-0.29726885061513997,0.937210063934329,523.5885663014616,1.5696827323213676,0,5,-0.05253166902081574,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,462,4.62,-0.3803298893715308,0.937210063934329,523.0772673314104,1.5696827323213676,0,5,-0.13367297192874616,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,463,4.63,-0.1700189820673259,0.937210063934329,522.7762792686635,1.5696827323213676,0,5,0.07847724957779434,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,464,4.64,-0.05465610058290338,0.937210063934329,522.590654087401,1.5696827323213676,0,5,0.19560832209767653,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,465,4.65,-0.30432162586301814,0.937210063934329,522.1553633808584,1.5696827323213676,0,5,-0.052381849934796776,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,466,4.66,-0.32454818260108453,0.937210063934329,521.6998461175776,1.5696827323213676,0,5,-0.0709984177950389,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,467,4.67,0.020455329724292426,0.937210063934329,521.5893323666223,1.5696827323213676,0,5,0.27554892124715025,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,468,4.68,-0.384449778230497,0.937210063934329,521.0739135077122,1.5696827323213676,0,5,-0.1278807412667078,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,469,4.69,-0.3433333037817192,0.937210063934329,520.5996111232508,1.5696827323213676,0,5,-0.08534984827343806,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,470,4.7,-0.2973864592794584,0.937210063934329,520.1712555832918,1.5696827323213676,0,5,-0.038045623167157316,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,471,4.71,-0.5109213744523089,0.937210063934329,519.5293651281598,1.5696827323213676,0,5,-0.2502879993296787,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,472,4.72,-0.505564434642622,0.937210063934329,518.8928316128375,1.5696827323213676,0,5,-0.2436952099327243,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,473,4.73,-0.8213340641167548,0.937210063934329,517.9405284680412,1.5696827323213676,0,5,-0.5582944549457807,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,474,4.74,-0.23070129685194019,0.937210063934329,517.5788580905096,1.5696827323213676,0,5,0.033471328604413486,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,475,4.75,-0.1986659081050277,0.937210063934329,517.249223101725,1.5696827323213676,0,5,0.06659199417549644,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,476,4.76,0.015393276420866187,0.937210063934329,517.1336472974662,1.5696827323213676,0,5,0.2816801146199026,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,477,4.7700000000000005,-0.38398345304321424,0.937210063934329,516.6186947637433,1.5696827323213676,0,5,-0.11672304778141296,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,478,4.78,-0.2761887800116014,0.937210063934329,516.2115369030521,1.5696827323213676,0,5,-0.007991029554126783,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,479,4.79,-0.49320562054193573,0.937210063934329,515.5873622018305,1.5696827323213676,0,5,-0.2241051511734895,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,480,4.8,-0.04071004613865625,0.937210063934329,515.4156830750122,1.5696827323213676,0,5,0.22923732401122976,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,481,4.8100000000000005,-0.6877197937295989,0.937210063934329,514.596994200603,1.5696827323213676,0,5,-0.4169543902859232,9.047693252563477,True,False,False,True,False,True,False,False,False
sensor_bias_5,29028,482,4.82,-0.8737199055888993,0.937210063934329,513.5923052143345,1.5696827323213676,0,5,-0.6021827134866342,9.047693252563477,True,False,False,True,False,True,False,False,False
