controller,scenario,seed,overall_rmse,overall_mae,fault_window_rmse,detection_latency_s,recovery_latency_s,recovery_events,false_recovery_events,sub_duration_s,sub_fraction,control_effort_u2,control_variation_du2,mean_solve_ms,p95_solve_ms,mean_aux_ms,sim_time_s,main_virtual_rmse,main_virtual_mae,aux_virtual_rmse,aux_virtual_mae,corrupted_rmse,corrupted_mae,sub_samples
C2_aux_recovery_MPC,sensor_drift,12028,11.636366166527122,7.437832926825583,5.279797279875583,,,0,0,0.01,0.0016638935108153079,5338.870034370738,157.478916368734,329.66439917354853,554.4108999999935,1.4968456110157897,42.60854359999985,9.235850861927954,9.235850861927954,0.6123156262869891,0.6123156262869891,10.267442873731792,10.267442873731792,1
C1_sensor_MPC,sensor_drift,12029,11.63369072716984,7.426701723790105,5.273562248873603,,,0,0,0.01,0.0016638935108153079,5242.17068725153,147.59582964671498,362.763999173557,596.6576000000714,1.4624678141094096,46.59130600000003,0.09844738428375166,0.09844738428375166,0.14619945866146367,0.14619945866146367,1.1302867147095057,1.1302867147095057,1
C2_aux_recovery_MPC,sensor_drift,12029,11.63369072716984,7.426701723790105,5.273562248873603,,,0,0,0.01,0.0016638935108153079,5242.17068725153,147.59582964671498,368.29928347106784,594.0226000000166,1.3964793459593468,47.10835740000016,0.09844738428375166,0.09844738428375166,0.14619945866146367,0.14619945866146367,1.1302867147095057,1.1302867147095057,1
C1_sensor_MPC,sensor_drift,12030,11.636536440655176,7.397346989826717,5.301000967079342,,,0,0,0.0,0.0,5120.687933681911,121.9863159418547,367.34368925620265,627.5176999999985,1.5119955249524215,47.18114199999991,,,,,,,0
C2_aux_recovery_MPC,sensor_drift,12030,11.636536440655176,7.397346989826717,5.301000967079342,,,0,0,0.0,0.0,5120.687933681911,121.9863159418547,363.8201024793455,608.41860000005,1.4230946643772566,46.64454139999998,,,,,,,0
C1_sensor_MPC,load_disturbance,12026,10.828958967668447,4.860358117822181,0.8854250026142063,2.55,,1,1,0.08,0.013311148086522463,8404.73612651924,163.9648275516558,412.87707933883183,692.1264000000065,1.8009172116991332,53.14833579999981,0.11248808335208406,0.04635079658379482,1.2489775275116435,1.2424590988949733,0.34308669799016905,0.2886094777207102,8
C2_aux_recovery_MPC,load_disturbance,12026,10.828958967668447,4.860358117822181,0.8854250026142063,2.55,,1,1,0.08,0.013311148086522463,8404.73612651924,163.9648275516558,414.69339338841786,713.9526000000842,1.6886485370003155,53.26727540000002,0.11248808335208406,0.04635079658379482,1.2489775275116435,1.2424590988949733,0.34308669799016905,0.2886094777207102,8
C1_sensor_MPC,load_disturbance,12027,10.827567049092249,4.868581490630647,0.8964440965687774,,,0,0,0.01,0.0016638935108153079,8426.45485328446,148.4680039751877,404.78040330578006,699.8484000000644,1.7600308089500647,52.139510499999915,0.20875979903573239,0.20875979903573239,0.3624946475316335,0.3624946475316335,0.7918148664244171,0.7918148664244171,1
C2_aux_recovery_MPC,load_disturbance,12027,10.827567049092249,4.868581490630647,0.8964440965687774,,,0,0,0.01,0.0016638935108153079,8426.45485328446,148.4680039751877,404.4924545454638,645.5187999999907,1.7608194492249087,52.15860479999992,0.20875979903573239,0.20875979903573239,0.3624946475316335,0.3624946475316335,0.7918148664244171,0.7918148664244171,1
C1_sensor_MPC,load_disturbance,12028,13.137802110505143,9.148714147870004,10.55362697087199,0.08000000000000007,,0,0,2.93,0.4875207986688852,6545.311619144621,143.8229294976597,323.9440925619799,700.992099999894,1.7436511187550894,42.29077900000016,10.683040878023823,9.525060553519136,0.8634281295630816,0.6364310567821727,0.254590551457697,0.20455490660254774,293
C2_aux_recovery_MPC,load_disturbance,12028,13.137802110505143,9.148714147870004,10.55362697087199,0.08000000000000007,,0,0,2.93,0.4875207986688852,6545.311619144621,143.8229294976597,324.33969504132085,688.9903000001141,1.718613425127873,42.360121800000115,10.683040878023823,9.525060553519136,0.8634281295630816,0.6364310567821727,0.254590551457697,0.20455490660254774,293
C1_sensor_MPC,load_disturbance,12029,10.823517056982967,4.82883749488449,0.841019903274986,,,0,0,0.02,0.0033277870216306157,8342.653648054576,146.87038432223505,429.5395694214785,732.3394000000008,1.7339030981172032,55.07998160000011,0.19048012447950802,0.18717945348485188,0.7030917956297177,0.5769421448357903,0.831447037344655,0.8303574936319436,2
C2_aux_recovery_MPC,load_disturbance,12029,10.823517056982967,4.82883749488449,0.841019903274986,,,0,0,0.02,0.0033277870216306157,8342.653648054576,146.87038432223505,430.6391917355123,718.0422999999792,1.681395524963782,55.12839000000008,0.19048012447950802,0.18717945348485188,0.7030917956297177,0.5769421448357903,0.831447037344655,0.8303574936319436,2
C1_sensor_MPC,load_disturbance,12030,10.822584635283752,4.819024670830819,0.9620217732927289,,,0,0,0.0,0.0,8307.694784466263,140.83800383643745,409.68034049585697,705.2464999999302,1.6615087779674544,52.58866009999997,,,,,,,0
C2_aux_recovery_MPC,load_disturbance,12030,10.822584635283752,4.819024670830819,0.9620217732927289,,,0,0,0.0,0.0,8307.694784466263,140.83800383643745,397.3159289256247,670.5056999999215,1.6959798623015019,51.170029200000045,,,,,,,0
C1_sensor_MPC,parameter_variation,12026,10.820604109884654,4.763442536360272,0.650246354118686,,,0,0,0.01,0.0016638935108153079,7813.143694215633,139.34830129116892,441.8814884297492,731.9677000000411,1.8733839931142835,56.732446900000014,0.29359396707243945,0.29359396707243945,12.66584465499129,12.66584465499129,0.7044236905809456,0.7044236905809456,1
C2_aux_recovery_MPC,parameter_variation,12026,10.820604109884654,4.763442536360272,0.650246354118686,,,0,0,0.01,0.0016638935108153079,7813.143694215633,139.34830129116892,452.91638842975823,758.5712999998577,1.8214006884641163,58.07347720000007,0.29359396707243945,0.29359396707243945,12.66584465499129,12.66584465499129,0.7044236905809456,0.7044236905809456,1
C1_sensor_MPC,parameter_variation,12027,10.81856510642186,4.767206683436698,0.6438516157640269,,,0,0,0.01,0.0016638935108153079,7815.657490178088,137.82275648328618,457.98744545454275,796.4468999998644,1.8002129087873666,58.65994969999997,0.20875979903573239,0.20875979903573239,0.3624946475316335,0.3624946475316335,0.7918148664244171,0.7918148664244171,1
C2_aux_recovery_MPC,parameter_variation,12027,10.81856510642186,4.767206683436698,0.6438516157640269,,,0,0,0.01,0.0016638935108153079,7815.657490178088,137.82275648328618,467.85268842974295,788.0169000000024,1.8837805507744028,60.12332040000001,0.20875979903573239,0.20875979903573239,0.3624946475316335,0.3624946475316335,0.7918148664244171,0.7918148664244171,1
C1_sensor_MPC,parameter_variation,12028,10.81821499562071,4.768586234414601,0.65384750307292,,,0,0,0.0,0.0,7836.519143543935,142.693909567368,440.946980991732,742.4311000002035,2.0406929431957903,56.670176800000036,,,,,,,0
C2_aux_recovery_MPC,parameter_variation,12028,10.81821499562071,4.768586234414601,0.65384750307292,,,0,0,0.0,0.0,7836.519143543935,142.693909567368,438.486695041316,770.4994000000625,1.9069194492263946,56.510802799999965,,,,,,,0
C1_sensor_MPC,parameter_variation,12029,10.816506356007093,4.7362120873288,0.6359206215227526,,,0,0,0.02,0.0033277870216306157,7758.132367888995,135.83931898678168,490.29175537190315,847.4438000000646,2.037777108433025,63.08755330000008,0.1864758486280676,0.18203585794303834,8.44871688158684,6.061054231704322,0.831447037344655,0.8303574936319436,2
C2_aux_recovery_MPC,parameter_variation,12029,10.816506356007093,4.7362120873288,0.6359206215227526,,,0,0,0.02,0.0033277870216306157,7758.132367888995,135.83931898678168,494.82992314050506,883.0926999999065,1.8273094664395457,63.294203200000084,0.1864758486280676,0.18203585794303834,8.44871688158684,6.061054231704322,0.831447037344655,0.8303574936319436,2
C1_sensor_MPC,parameter_variation,12030,10.811424600155302,4.6997673260467225,0.6658944362130212,,,0,0,0.0,0.0,7681.482982532259,118.98900531889572,473.5230933884316,817.5052999999934,1.8879943201401193,60.812766999999894,,,,,,,0
C2_aux_recovery_MPC,parameter_variation,12030,10.811424600155302,4.6997673260467225,0.6658944362130212,,,0,0,0.0,0.0,7681.482982532259,118.98900531889572,472.8207008264434,763.8494000000264,2.077467641992967,60.925723800000014,,,,,,,0
C1_sensor_MPC,combined_fault_load,12026,13.47915781471486,9.64068117504479,11.37596761514179,0.020000000000000018,,0,0,3.0100000000000002,0.5008319467554077,6201.593338360906,106.12159517136533,332.0138669421509,724.8128999999608,1.9735084337402076,43.64996919999999,11.383953859562824,10.366571187293195,0.634183053004635,0.5200280699556852,3.257984285003048,3.2477799855246996,301
C2_aux_recovery_MPC,combined_fault_load,12026,13.47915781471486,9.64068117504479,11.37596761514179,0.020000000000000018,,0,0,3.0100000000000002,0.5008319467554077,6201.593338360906,106.12159517136533,336.68377768595025,691.984199999979,1.9370593803804024,44.265042900000026,11.383953859562824,10.366571187293195,0.634183053004635,0.5200280699556852,3.257984285003048,3.2477799855246996,301
C1_sensor_MPC,combined_fault_load,12027,13.669680450254235,9.931416010967931,11.82455978103472,0.020000000000000018,,0,0,3.02,0.502495840266223,6114.793912624684,93.24153547581165,277.2660272727129,617.3910999998498,1.7938802065409634,36.884298800000124,11.801557784421348,10.904262676188653,0.6681016673139841,0.5366418337014985,3.2810812767257893,3.2695810159857834,302
C2_aux_recovery_MPC,combined_fault_load,12027,13.669680450254235,9.931416010967931,11.82455978103472,0.020000000000000018,,0,0,3.02,0.502495840266223,6114.793912624684,93.24153547581165,274.3707471074253,645.4401000000871,1.8911566265124213,36.706361000000015,11.801557784421348,10.904262676188653,0.6681016673139841,0.5366418337014985,3.2810812767257893,3.2695810159857834,302
C1_sensor_MPC,combined_fault_load,12028,13.630704676762436,9.87854214122664,11.735575778427805,0.020000000000000018,,0,0,3.0100000000000002,0.5008319467554077,6143.653990325731,95.43463550389197,284.72323471075003,629.9633999999514,1.801160929433852,37.74299499999984,11.727312076616599,10.819704461191893,0.6287332140710616,0.5183479623336862,3.2477193466812646,3.2378216006458973,301
C2_aux_recovery_MPC,combined_fault_load,12028,13.630704676762436,9.87854214122664,11.735575778427805,0.020000000000000018,,0,0,3.0100000000000002,0.5008319467554077,6143.653990325731,95.43463550389197,283.16911157024276,653.7269999998898,1.6930373493913085,37.365509499999916,11.727312076616599,10.819704461191893,0.6287332140710616,0.5183479623336862,3.2477193466812646,3.2378216006458973,301
C1_sensor_MPC,combined_fault_load,12029,13.585655596167108,9.780581797876668,11.632985675151637,0.020000000000000018,,0,0,3.02,0.502495840266223,6110.904584857985,99.29210268460221,262.37032809918173,685.1849000001948,1.403823580038176,34.26660560000005,11.61293181279217,10.65168774172046,0.6489303663627011,0.5298101115758711,3.2522926216244077,3.2400170248602698,302
C2_aux_recovery_MPC,combined_fault_load,12029,13.585655596167108,9.780581797876668,11.632985675151637,0.020000000000000018,,0,0,3.02,0.502495840266223,6110.904584857985,99.29210268460221,255.42062148759604,617.8434000000834,1.362976592079,33.44291010000006,11.61293181279217,10.65168774172046,0.6489303663627011,0.5298101115758711,3.2522926216244077,3.2400170248602698,302
C1_sensor_MPC,combined_fault_load,12030,13.688986923600103,9.888992605330893,11.883270319915912,0.020000000000000018,,0,0,3.0100000000000002,0.5008319467554077,5996.484795002264,92.19621708837602,253.04842809916505,666.3849000001392,1.3340800344226387,33.04398429999992,11.889897100218956,11.029918520615748,0.6993685800562426,0.541972272979267,3.2815004336333025,3.273156709841461,301
C2_aux_recovery_MPC,combined_fault_load,12030,13.688986923600103,9.888992605330893,11.883270319915912,0.020000000000000018,,0,0,3.0100000000000002,0.5008319467554077,5996.484795002264,92.19621708837602,248.73936611569744,603.7392000000636,1.3631993115248848,32.60236209999994,11.889897100218956,11.029918520615748,0.6993685800562426,0.541972272979267,3.2815004336333025,3.273156709841461,301
