controller,scenario,seed,RMSE,MAE,IAE,ISE,max_abs_error,overshoot_percent,settling_time_s,recovery_time_s,fault_interval_RMSE,fault_interval_IAE,fault_interval_ISE,fault_interval_peak_error,control_effort_sum_u2,control_variation_sum_du2,constraint_violations,voltage_violations,rate_violations,nonfinite_events,optimizer_failures,average_solve_ms,p95_solve_ms,max_solve_ms,mean_iterations,mean_objective_evaluations,tail_oscillation,sensor_substitution_rate,substitution_fraction,recovery_events,false_recovery_events,sensor_recovery_latency_s,medium_mode_fraction,high_mode_fraction,safety_events
C_sensor_MPC,load_disturbance,12030,10.835787724483376,4.928857251727333,29.44374772036666,699.5322017110607,35.062866971588775,9.666496039237312,1.6,0.27,0.9139087181876033,2.6019178397104445,2.5111446903817463,1.8631213824571873,8514.087745091882,172.23903707633423,0,0,0,0,0,72.20300413189025,127.84880000253906,159.91930000018328,2.272727272727273,2.768595041322314,0.546411385461262,0.0,0.0,0,0,,0.0,0.0,0
D_adaptive,load_disturbance,12030,10.858852523494564,5.085307612703139,30.384022496028926,702.5395125711941,35.062866971588775,11.795275115590178,1.67,0.3599999999999999,0.9475688509031436,2.64149427097268,2.699846526011905,2.038911807041437,8647.63269831402,161.72715195595387,0,0,0,0,0,69.40861900812322,128.9072999934433,157.85150000010617,2.1322314049586777,2.652892561983471,0.5835823040437802,0.0,0.0,0,0,,0.2978369384359401,0.004991680532445923,0
A_PI,sensor_noise,12030,11.138433378414943,5.880422682716986,35.16388457177846,739.5026295906436,35.062866971588775,18.97180288376309,2.33,0.0,2.357780269660272,4.013927234999789,10.979582686564683,5.256260874955892,5993.0583212538,58.783024342429975,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.104493515438314,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,sensor_noise,12030,10.853354062001461,4.885984333489977,29.189575502733593,701.824712068953,35.06286697158932,10.357478128606466,1.62,0.0,1.4723015233835919,2.2843464087465306,4.329230057171995,2.7757684122326864,6658.98144129098,213.58230454837695,0,0,0,0,0,67.7862090910934,116.92259999836097,143.5674000022118,2.256198347107438,2.644628099173554,0.20494691415718336,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,sensor_noise,12030,10.823007733172943,4.647973335436832,27.757303902121862,697.870540592563,35.06286697158932,10.357478128606466,1.62,0.0,0.3988833469526692,0.6320520728171201,0.3174208862483334,0.9340248990662019,6199.557904157924,86.8819916467215,0,0,0,0,0,45.63287107410075,104.65719999774592,141.0881999981939,1.4049586776859504,1.6942148760330578,0.15297948835100783,0.6638935108153078,0.6638935108153078,0,0,,0.0,0.0,0
D_adaptive,sensor_noise,12030,10.88982765275743,4.941817071065477,29.52399681972015,706.590610826318,35.06286697158932,16.387636900448097,1.79,0.0,0.9010089277956749,1.4701091975468499,1.6159586375264567,2.0477034223402626,6507.897827125728,109.07363101812808,0,0,0,0,0,46.91365206584552,105.25720000441652,166.80600000108825,1.512396694214876,1.7851239669421488,0.13482404505623435,0.6638935108153078,0.6638935108153078,0,0,,0.028286189683860232,0.026622296173044926,0
A_PI,bias_5,12030,11.437389501800254,6.832632437721546,40.88689028069302,780.0654153037613,35.062866971588775,18.911443321145317,4.17,0.16999999999999993,4.97291301500576,9.106310398059636,49.28674374873448,7.072659578849908,5866.393226829068,30.49645666681881,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2469399818056885,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,bias_5,12030,10.93746352511225,5.447735044203022,32.56455808838193,712.8395777340404,35.062866971590175,6.132553731205235,1.46,0.21999999999999975,2.7893539213632743,5.1645967683324985,15.514437310284098,3.890931008328465,6447.334973822776,212.10535127999748,0,0,0,0,0,68.64255371894149,114.34989999543177,149.96139999857405,2.1487603305785123,2.628099173553719,0.5983865091173541,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,bias_5,12030,10.913631865097583,5.1544707832055146,30.80194864433556,709.709832812762,35.062866971590175,16.312101590639664,2.41,0.0,1.4498926875495435,2.4577682158172585,4.184037950032244,2.8497391710106115,6348.792447065825,88.66780174154403,0,0,0,0,0,43.980458677779545,96.02490000543185,162.38960000191582,1.4049586776859504,1.6363636363636365,0.10706680529164458,0.8951747088186356,0.8951747088186356,0,0,,0.0,0.0,0
D_adaptive,bias_5,12030,11.550123308551727,7.363377724090405,44.07379636469179,795.6359344736371,35.062866971590175,27.639351096396567,,,3.7404049044962933,6.388239002191995,27.755900848528462,6.709055688621959,8228.234777312678,96.60062306907957,0,0,0,0,0,41.44903719037952,84.7219999996014,125.3355000008014,1.7933884297520661,2.0165289256198347,9.419635131390049,0.8951747088186356,0.8951747088186356,0,0,,0.0,0.8336106489184693,0
A_PI,bias_15,12030,12.901517211956682,9.306434192626265,55.75628004077918,994.234339350855,35.062866971588775,19.246156649035413,4.53,0.5300000000000002,10.805235821828196,19.386766781874336,232.89604946641148,14.954268706364648,5915.298717426013,40.72413732293738,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.104047377828117,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,bias_15,12030,11.909030041518392,7.522736279447331,45.035786729549976,846.2430818048366,35.06286697159162,9.28400783556108,1.59,0.8799999999999999,7.737274368806785,13.90116969438741,119.35437839526685,10.784752281286114,6775.9158338040625,236.76667545278366,0,0,0,0,0,61.026971074350826,111.91990000224905,144.25750000373228,2.0082644628099175,2.28099173553719,1.5489214725600178,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,bias_15,12030,10.814826846866417,4.593898062318188,27.43210952910893,696.806499413571,35.06286697159162,9.28400783556108,1.59,0.0,0.24117718626767842,0.40678424375333777,0.11558286607728838,0.5914628824614354,6105.122798879845,86.21023833850022,0,0,0,0,0,45.39136033075138,103.38300000148593,124.62740000046324,1.396694214876033,1.6611570247933884,0.14221007896209414,0.6672212978369384,0.6672212978369384,0,0,,0.0,0.0,0
D_adaptive,bias_15,12030,10.83605345785724,4.721135600573334,28.19743185908492,699.5690202009026,35.06286697159162,11.962212068844918,1.67,0.0,0.3886016819169316,0.5688175750039824,0.2952300179605005,1.1361933541659681,6290.763876694834,101.073598033215,0,0,0,0,0,43.654000826400306,96.50789999432163,129.33329999941634,1.4545454545454546,1.677685950413223,0.0761263868717208,0.6672212978369384,0.6672212978369384,0,0,,0.03494176372712146,0.0,0
A_PI,sensor_dropout,12030,19.08368408516523,15.4914056789371,92.90313258787438,2182.511694839864,35.062866971588775,94.14667025238543,,,19.93087316662604,34.91911333115701,789.1945814621964,32.11321861171207,9690.016995058098,66.07787308197457,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.165857948104986,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,sensor_dropout,12030,27.588132535055927,23.378693057790827,140.1230073905476,4559.468758247274,41.58757735505222,118.82164958586348,1.54,,21.046517139334167,36.52683156229826,880.4532876155432,33.04081660948894,15040.74564640333,84.29061749356164,0,0,0,0,0,35.30349256194193,77.84689999971306,127.34269999782555,1.2644628099173554,1.3057851239669422,2.5705130583542797,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,sensor_dropout,12030,10.815531240302677,4.722652327459916,28.20576546237583,696.8979250705032,35.062866971588775,8.017711980216607,1.54,0.0,0.5790671022043934,1.0523649457784208,0.6697393438547175,1.1562500548692825,6198.117460399658,113.1267171313819,0,0,0,0,0,47.16717272708029,99.93020000547403,158.3914000002551,1.5041322314049588,1.7107438016528926,0.12005027298082638,0.6672212978369384,0.6672212978369384,0,0,,0.0,0.0,0
D_adaptive,sensor_dropout,12030,10.878307936429144,4.893449354991422,29.232921412566938,705.0832929138597,35.062866971588775,15.94303400188354,1.78,0.0,0.566245080513058,0.8281948365199102,0.6270613680135617,1.7134462559068524,6391.359299822617,104.61524089156384,0,0,0,0,0,45.71132727262221,109.60809999960475,147.81659999425756,1.4545454545454546,1.6942148760330578,0.1037067903072284,0.6672212978369384,0.6672212978369384,0,0,,0.009983361064891847,0.026622296173044926,0
A_PI,sensor_drift,12030,11.912982666489473,8.274074162286874,49.50501715329851,846.3641529835025,35.062866971588775,19.5363561378862,2.32,0.31999999999999984,5.429446418469674,19.81649886487125,117.62090584189774,9.433712409119472,5056.567138698644,26.299097794744693,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1463769288378884,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,sensor_drift,12030,11.575634678618622,7.302399411936408,43.668612434555385,798.8030337399405,35.062866971588775,7.589164113463828,1.53,0.0,5.085190197514486,17.51093623911084,103.31139488389026,8.76160623648639,5213.19410512146,148.22330458438086,0,0,0,0,0,79.79799669435823,125.7776000056765,142.23439999477705,2.396694214876033,3.049586776859504,1.9567688294525887,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,sensor_drift,12030,11.575633869396386,7.302400416344394,43.66861845752037,798.8029209084308,35.062866971588775,7.589164113463828,1.53,0.0,5.08519610976819,17.51142252548348,103.31163438568319,8.761608941889005,5213.537070821058,148.32482887273932,0,0,0,0,0,80.16236446258344,132.51289999607252,153.68290000333218,2.4049586776859506,3.0578512396694215,1.9567770241815978,0.0016638935108153079,0.0016638935108153079,0,0,,0.0,0.0,0
D_adaptive,sensor_drift,12030,11.589235936234484,7.41839012211539,44.36577440702635,800.6976249395743,35.062866971588775,10.019873689717826,1.62,0.0,5.086766640625979,17.698678141565754,103.37164672602835,8.75004537743073,5456.057466668617,159.7972614774321,0,0,0,0,0,77.9935132228906,131.27549999626353,171.8819000016083,2.3636363636363638,2.950413223140496,1.9530779230593254,0.0016638935108153079,0.0016638935108153079,0,0,,0.194675540765391,0.008319467554076539,0
A_PI,parameter_variation,12030,11.204322634091502,6.176706756103868,36.943999506533196,748.3496328594834,35.062866971588775,18.927290400239247,2.33,1.2300000000000004,2.114272535234082,5.136399352068325,13.41573616219155,3.6818476049159585,7802.812117944078,25.5590472223805,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.39221657350202577,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,parameter_variation,12030,10.820248776227675,4.767417811847486,28.47339796856445,697.5096169727096,35.062866971588775,8.684445358983705,1.57,0.0,0.6550265094085662,1.9379751689345102,1.2884742037494528,0.8881810314963587,7795.439252268008,132.81926175870095,0,0,0,0,0,71.92097107453122,125.99589999445016,146.0101000047871,2.2148760330578514,2.809917355371901,0.37026265877995,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,parameter_variation,12030,10.820248776227675,4.767417811847486,28.47339796856445,697.5096169727096,35.062866971588775,8.684445358983705,1.57,0.0,0.6550265094085662,1.9379751689345102,1.2884742037494528,0.8881810314963587,7795.439252268008,132.81926175870095,0,0,0,0,0,73.27915537161445,124.1301999980351,145.30419999937294,2.2148760330578514,2.809917355371901,0.37026265877995,0.0,0.0,0,0,,0.0,0.0,0
D_adaptive,parameter_variation,12030,10.869448602801457,5.018261833442022,29.980956741554753,703.9230434472984,35.062866971588775,14.25910382943215,2.1,0.0,0.6599428806112596,1.9402728230603998,1.3080302687922003,0.8882706670662728,8018.378044962773,138.42439850291802,0,0,0,0,0,74.32649421503466,133.4290000013425,164.97559999697842,2.115702479338843,2.743801652892562,0.37036823990074197,0.0,0.0,0,0,,0.1497504159733777,0.024958402662229616,0
A_PI,combined_fault_load,12030,11.587761744700968,7.394049808990548,44.24511203492958,800.809375809176,35.062866971588775,19.220349004539656,2.33,1.7700000000000005,4.690711847279814,12.39040140652497,66.12384489650026,7.944014276065012,7553.788408580897,27.917177292986548,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.207008495072756,0.0,0.0,0,0,,0.0,0.0,0
B_plain_MPC,combined_fault_load,12030,11.203952262362495,6.41080228392494,38.33498317998104,748.2298295387506,35.062866971593984,8.033271217645838,1.54,,4.179169726421126,12.043416763561332,52.49929648691803,7.011734915066452,7961.392441320774,176.52581019330694,0,0,0,0,0,73.45004462773386,124.27680000109831,142.611900002521,2.256198347107438,2.7355371900826446,0.1025681635814415,0.0,0.0,0,0,,0.0,0.0,0
C_sensor_MPC,combined_fault_load,12030,13.666489622023926,9.885044587307423,59.154205150050956,1115.1031491697997,35.062866971593984,8.033271217645838,1.54,,11.82162317296497,32.86263873363125,419.37261611796725,15.98256393333211,6045.160664699976,93.72797821040848,0,0,0,0,0,50.645845454589804,110.28670000087004,130.7477000009385,1.5950413223140496,1.8677685950413223,1.8081189915613187,0.5008319467554077,0.5008319467554077,0,0,,0.0,0.0,0
D_adaptive,combined_fault_load,12030,13.712913596547864,10.198397023930845,61.03744655490091,1122.7420086516831,35.062866971593984,14.84403401068578,1.75,,11.821424705767036,32.79161464213941,419.35793429922296,15.983911784692427,6474.367608947324,117.72374094894269,0,0,0,0,0,61.38960909104881,122.46009999944363,164.97760000493145,1.6446280991735538,2.1983471074380163,1.858288858578316,0.5008319467554077,0.5008319467554077,0,0,,0.7004991680532446,0.024958402662229616,0
