controller,scenario,seed,RMSE,MAE,IAE,ISE,max_abs_error,overshoot_percent,settling_time_s,recovery_time_s,fault_interval_RMSE,fault_interval_IAE,fault_interval_ISE,fault_interval_peak_error,control_effort_sum_u2,control_variation_sum_du2,constraint_violations,voltage_violations,rate_violations,nonfinite_events,optimizer_failures,average_solve_ms,p95_solve_ms,max_solve_ms,mean_iterations,mean_objective_evaluations,tail_oscillation,sensor_substitution_rate,medium_mode_fraction,high_mode_fraction,safety_events
C_sensor_MPC,bias_15,12030,10.813308571228633,4.516987136320302,26.97166433884784,696.6100932653864,35.06286697159162,9.284007834130128,1.59,0.0,0.2411771862575194,0.4067842437865454,0.11558286606811036,0.5914628822643451,6198.210893748048,105.83858183995062,0,0,0,0,0,57.20047190066712,107.50310000003083,146.2253999998211,1.8016528925619835,2.2892561983471076,0.27951063938208875,0.33943427620632277,0.0,0.0,0
D_adaptive,bias_15,12030,10.834644277168763,4.648554553496556,27.7623564242712,699.3859531749383,35.06286697159162,11.962212067060907,1.67,0.0,0.3886016818959048,0.5688175750590336,0.29523001792318254,1.1361933545567382,6371.451242757045,118.54992302839807,0,0,0,0,0,49.04181652872925,93.09750000102213,121.71469999884721,1.834710743801653,2.2644628099173554,0.28068754695383547,0.33943427620632277,0.03494176372712146,0.0,0
A_PI,sensor_dropout,12030,19.08368408516523,15.4914056789371,92.90313258787438,2182.511694839864,35.062866971588775,94.14667025238543,,,19.93087316662604,34.91911333115701,789.1945814621964,32.11321861171207,9690.016995058098,66.07787308197457,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.165857948104986,0.0,0.0,0.0,0
B_plain_MPC,sensor_dropout,12030,27.5881325352194,23.378693057941806,140.1230073914537,4559.468758301375,41.58757735531317,118.82164958660906,1.54,,21.04651713956782,36.526831562851925,880.4532876351268,33.040816609751786,15040.745646530155,84.29061749480684,0,0,0,0,0,30.900104132214896,74.16940000257455,126.65069999638945,1.2644628099173554,1.3057851239669422,2.570513058353768,0.0,0.0,0.0,0
C_sensor_MPC,sensor_dropout,12030,10.813118926986395,4.618441387586065,27.580990989272582,696.585339275547,35.062866971588775,8.017711981466533,1.54,0.0,0.5790671021144773,1.0523649456020063,0.669739343646682,1.1562500546201804,6245.0506673689915,142.59712864537877,0,0,0,0,0,64.33112479351637,125.21959999867249,153.84240000275895,2.0330578512396693,2.4710743801652892,0.2892591559174278,0.33943427620632277,0.0,0.0,0
D_adaptive,sensor_dropout,12030,10.876647887828366,4.810444782621868,28.734939472079734,704.8666913459388,35.062866971588775,15.94303400317561,1.78,0.0,0.5662450804055505,0.8281948363514539,0.6270613677766863,1.7134462555290142,6427.264298436596,132.53794641083786,0,0,0,0,0,64.57430826442813,135.13760000205366,216.0961000045063,2.0165289256198347,2.4710743801652892,0.28061177318001285,0.33943427620632277,0.02329450915141431,0.026622296173044926,0
A_PI,sensor_drift,12030,11.912982666489473,8.274074162286874,49.50501715329851,846.3641529835025,35.062866971588775,19.5363561378862,2.32,0.31999999999999984,5.429446418469674,19.81649886487125,117.62090584189774,9.433712409119472,5056.567138698644,26.299097794744693,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1463769288378884,0.0,0.0,0.0,0
B_plain_MPC,sensor_drift,12030,11.575634678641213,7.302399411985914,43.66861243485286,798.803033743083,35.062866971588775,7.589164112528814,1.53,0.0,5.085190197553643,17.51093623934656,103.3113948854863,8.761606236497702,5213.194105079648,148.22330458424287,0,0,0,0,0,102.79894380193792,155.5452000029618,244.9821999980486,2.396694214876033,3.049586776859504,1.956768829437948,0.0,0.0,0.0,0
C_sensor_MPC,sensor_drift,12030,11.575633869418974,7.302400416393904,43.66861845781786,798.8029209115728,35.062866971588775,7.589164112528814,1.53,0.0,5.085196109807337,17.511422525719215,103.3116343872789,8.761608941900288,5213.537070779246,148.32482887260133,0,0,0,0,0,96.38510330565502,148.28180000040447,201.93500000459608,2.4049586776859506,3.0578512396694215,1.9567770241669429,0.0016638935108153079,0.0,0.0,0
D_adaptive,sensor_drift,12030,11.589235936254932,7.418390122148673,44.36577440722631,800.6976249424217,35.062866971588775,10.01987368875494,1.62,0.0,5.086766640663391,17.698678141753827,103.37164672755046,8.75004537744281,5456.057466625282,159.79726147734758,0,0,0,0,0,94.05249999985215,156.89779999956954,180.20049999904586,2.3636363636363638,2.950413223140496,1.9530779230436117,0.0016638935108153079,0.194675540765391,0.008319467554076539,0
A_PI,parameter_variation,12030,11.204322634091502,6.176706756103868,36.943999506533196,748.3496328594834,35.062866971588775,18.927290400239247,2.33,1.2300000000000004,2.114272535234082,5.136399352068325,13.41573616219155,3.6818476049159585,7802.812117944078,25.5590472223805,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.39221657350202577,0.0,0.0,0.0,0
B_plain_MPC,parameter_variation,12030,10.820248776007253,4.767417811523084,28.473397966615803,697.5096169440432,35.062866971588775,8.684445367491074,1.57,0.0,0.6550265088837547,1.9379751672923773,1.2884742016834239,0.8881810311465799,7795.439252652814,132.81926176418094,0,0,0,0,0,96.06900991783439,177.1697000003769,228.91969999909634,2.2148760330578514,2.809917355371901,0.3702626587328979,0.0,0.0,0.0,0
C_sensor_MPC,parameter_variation,12030,10.820248776007253,4.767417811523084,28.473397966615803,697.5096169440432,35.062866971588775,8.684445367491074,1.57,0.0,0.6550265088837547,1.9379751672923773,1.2884742016834239,0.8881810311465799,7795.439252652814,132.81926176418094,0,0,0,0,0,95.87514214861073,165.0595999963116,175.80549999547657,2.2148760330578514,2.809917355371901,0.3702626587328979,0.0,0.0,0.0,0
D_adaptive,parameter_variation,12030,10.869448602617819,5.0182618330880295,29.980956739428404,703.9230434233078,35.062866971588775,14.259103838303215,2.1,0.0,0.6599428800286834,1.940272821267846,1.3080302664787198,0.8882706666704792,8018.378045372356,138.4243985068861,0,0,0,0,0,94.79748429720914,165.68980000010924,192.65390000509797,2.115702479338843,2.743801652892562,0.3703682398474726,0.0,0.1497504159733777,0.024958402662229616,0
A_PI,combined_fault_load,12030,11.587761744700968,7.394049808990548,44.24511203492958,800.809375809176,35.062866971588775,19.220349004539656,2.33,1.7700000000000005,4.690711847279814,12.39040140652497,66.12384489650026,7.944014276065012,7553.788408580897,27.917177292986548,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.207008495072756,0.0,0.0,0.0,0
B_plain_MPC,combined_fault_load,12030,11.20395226231484,6.410802283841823,38.33498317948165,748.2298295323337,35.06286697159609,8.033271220063654,1.54,,4.179169726294209,12.043416763173468,52.499296483726155,7.011734914826693,7961.392441430877,176.5258101942049,0,0,0,0,0,95.31790909109866,155.74500000366243,168.5418999986723,2.256198347107438,2.7355371900826446,0.1025681635465503,0.0,0.0,0.0,0
C_sensor_MPC,combined_fault_load,12030,11.125215505196868,6.235939714611229,37.28410376503737,737.6638283819062,35.06286697159609,8.033271220063654,1.54,,3.7356455980040586,10.992537348729197,41.93329533329873,4.89737184457525,7798.347236719224,151.08187422308535,0,0,0,0,0,104.13097603268699,175.89389999920968,211.00579999620095,2.2479338842975207,2.793388429752066,0.1528401005047293,0.04658901830282862,0.0,0.0,0
D_adaptive,combined_fault_load,12030,11.19988434346711,6.587818315439718,39.398875352626014,747.6822917157925,35.06286697159609,14.844034013265192,1.75,,3.8393876323236085,11.153043439651706,44.298217363942115,5.619151250830541,8189.956848518659,163.4900795754771,0,0,0,0,0,98.2858438016765,165.07199999614386,233.53949999727774,2.1735537190082646,2.6611570247933884,0.13514278597691387,0.04658901830282862,0.23960066555740434,0.024958402662229616,0
